id,order_id,product_id,qty,rate,amount
22301,3108,132,10,18,180.00
22302,3108,148,10,41.4,414.00
22303,3109,171,10,31,310.00
22304,3109,87,15,10.94,164.10
22305,3109,284,10,7.5,75.00
22306,3110,165,5,75,375.00
22307,3110,88,15,2.23,33.45
22308,3110,142,20,14.11,282.20
22309,3110,351,20,10.1,202.00
22310,3111,294,3,480,1440.00
22311,3111,171,14,31,434.00
22312,3111,80,14,8.45,118.30
22313,3111,173,7,23.57,164.99
22314,3111,119,40,1.56,62.40
22315,3111,246,1,50,50.00
22316,3111,233,3,20,60.00
22317,3111,234,1,100,100.00
22318,3112,132,10,18,180.00
22319,3112,148,5,41.4,207.00
22320,3112,97,10,1.51,15.10
22321,3112,124,1,128.60,128.60
22322,3113,130,10,28.57,285.70
22323,3113,119,15,1.56,23.40
22324,3114,130,10,28.57,285.70
22325,3114,119,15,1.56,23.40
22326,3114,61,20,12,240.00
22327,3114,351,20,10.1,202.00
22328,3115,171,6,31,186.00
22329,3115,173,3,23.57,70.71
22330,3115,87,10,10.94,109.40
22331,3115,355,4,34,136.00
22332,3116,203,2,84.34,168.68
22333,3116,146,1,126.36,126.36
22334,3116,216,1,245.45,245.45
22335,3116,341,1,77.43,77.43
22336,3117,206,1,304.25,304.25
22337,3117,153,1,75,75.00
22338,3117,149,1,54.59,54.59
22339,3117,341,1,77.43,77.43
22352,3120,203,5,84.34,421.70
22353,3120,166,15,17.69,265.35
22354,3120,148,21,41.4,869.40
22355,3119,294,1,480,480.00
22356,3119,359,1,386.27,386.27
22357,3119,299,1,390,390.00
22358,3119,286,1,129,129.00
22359,3119,270,1,35,35.00
22360,3119,234,1,100,100.00
22361,3119,246,1,50,50.00
22362,3119,233,2,20,40.00
22385,3122,171,14,31,434.00
22386,3122,87,21,10.94,229.74
22387,3122,111,7,21.5,150.50
22388,3122,137,7,42,294.00
22389,3123,132,30,18,540.00
22390,3123,148,14,41.4,579.60
22391,3123,343,30,31.07,932.10
22392,3123,278,1,1293,1293.00
22393,3123,231,1,15,15.00
22394,3124,171,14,31,434.00
22395,3124,173,7,23.57,164.99
22396,3124,111,7,21.5,150.50
22397,3125,171,6,31,186.00
22398,3125,88,6,2.23,13.38
22399,3125,173,3,23.57,70.71
22459,3126,132,10,18,180.00
22460,3126,65,10,70,700.00
22461,3126,204,15,30.75,461.25
22462,3126,100,1,105.19,105.19
22463,3126,364,1,525,525.00
22490,3121,265,1,80,80.00
22491,3121,322,5,430,2150.00
22492,3121,294,5,480,2400.00
22493,3121,328,5,163,815.00
22494,3121,286,10,129,1290.00
22495,3121,49,1,384.84,384.84
22496,3121,234,1,100,100.00
22497,3121,270,10,35,350.00
22498,3121,233,6,20,120.00
22499,3121,240,1,65,65.00
22500,3121,232,6,15,90.00
22501,3121,86,1,102.83,102.83
22502,3121,192,1,155.05,155.05
22519,3130,294,2,480,960.00
22520,3130,173,5,23.57,117.85
22521,3130,271,1,210,210.00
22522,3130,119,30,1.56,46.80
22523,3130,233,2,20,40.00
22524,3130,270,2,35,70.00
22525,3128,203,5,84.34,421.70
22526,3128,173,5,23.57,117.85
22527,3128,111,10,21.5,215.00
22528,3128,270,10,35,350.00
22529,3128,234,1,100,100.00
22530,3129,165,5,75,375.00
22531,3129,57,5,21.43,107.15
22532,3129,229,15,6.91,103.65
22533,3129,99,1,145.31,145.31
22534,3129,129,5,22,110.00
22535,3131,132,10,18,180.00
22536,3131,112,10,50,500.00
22537,3131,343,10,31.07,310.70
22538,3132,40,10,13.22,132.20
22539,3132,174,30,6.41,192.30
22540,3132,61,20,12,240.00
22541,3132,351,20,10.1,202.00
22542,3132,165,5,75,375.00
22543,3133,315,2,20.6,41.20
22544,3133,173,2,23.57,47.14
22545,3133,185,8,8.33,66.64
22546,3134,186,4,19.58,78.32
22547,3135,130,10,28.57,285.70
22548,3135,55,10,47.21,472.10
22549,3135,88,15,2.23,33.45
22550,3135,228,6,5.74,34.44
22551,3136,203,7,84.34,590.38
22552,3136,84,7,2.74,19.18
22553,3136,186,14,19.58,274.12
22554,3136,173,7,23.57,164.99
22555,3137,205,10,50.1,501.00
22556,3137,88,20,2.23,44.60
22557,3137,173,28,23.57,659.96
22558,3137,192,4,155.05,620.20
22559,3137,239,1,50,50.00
22560,3137,246,1,50,50.00
22561,3138,273,1,1008.30,1008.30
22562,3138,231,1,15,15.00
22565,3139,173,1,23.57,23.57
22566,3139,216,1,245.45,245.45
22567,3140,216,1,245.45,245.45
22568,3140,147,15,1.64,24.60
22569,3140,170,7,4.43,31.01
22570,3141,164,10,20.29,202.90
22571,3141,191,1,130.75,130.75
22572,3141,61,20,12,240.00
22573,3141,351,20,10.1,202.00
22574,3141,97,20,1.51,30.20
22575,3142,164,5,20.29,101.45
22576,3142,61,5,12,60.00
22577,3142,351,5,10.1,50.50
22578,3142,174,15,6.41,96.15
22589,3143,34,10,33.92,339.20
22590,3143,88,15,2.23,33.45
22591,3143,111,10,21.5,215.00
22592,3143,341,1,77.43,77.43
22593,3143,318,1,285,285.00
22594,3143,265,1,80,80.00
22610,3145,148,14,41.4,579.60
22611,3145,354,10,20.3,203.00
22612,3145,191,1,130.75,130.75
22613,3146,251,1,220.21,220.21
22614,3146,153,1,75,75.00
22615,3146,149,1,54.59,54.59
22616,3147,130,10,28.57,285.70
22617,3147,165,5,75,375.00
22618,3147,88,15,2.23,33.45
22619,3147,161,10,27.5,275.00
22620,3147,174,30,6.41,192.30
22621,3147,187,10,19.97,199.70
22622,3148,171,14,31,434.00
22623,3148,159,1,215,215.00
22624,3148,185,14,8.33,116.62
22625,3148,161,7,27.5,192.50
22626,3148,225,2,73.14,146.28
22632,3149,97,20,1.51,30.20
22633,3149,182,10,67.89,678.90
22634,3149,108,1,235,235.00
22635,3149,106,1,275,275.00
22636,3149,164,10,20.29,202.90
22637,3150,40,10,13.22,132.20
22638,3150,171,14,31,434.00
22639,3150,88,21,2.23,46.83
22640,3150,69,1,731.2,731.20
22641,3150,132,30,18,540.00
22642,3150,166,15,17.69,265.35
22643,3151,345,40,19.64,785.60
22644,3151,63,20,10,200.00
22645,3151,81,5,3.01,15.05
22646,3152,203,5,84.34,421.70
22647,3152,265,1,80,80.00
22648,3153,132,20,18,360.00
22649,3153,90,3,300,900.00
22650,3153,351,20,10.1,202.00
22651,3153,119,15,1.56,23.40
22652,3153,174,30,6.41,192.30
22653,3154,132,25,18,450.00
22654,3154,112,10,50,500.00
22655,3154,343,25,31.07,776.75
22656,3154,72,5,70,350.00
22657,3155,130,5,28.57,142.85
22658,3155,106,1,275,275.00
22659,3155,203,5,84.34,421.70
22660,3155,168,5,27.65,138.25
22661,3155,39,5,8,40.00
22662,3155,59,5,21.43,107.15
22668,3156,104,10,10.13,101.30
22669,3157,173,15,23.57,353.55
22670,3157,280,1,137.44,137.44
22671,3158,171,14,31,434.00
22672,3158,173,7,23.57,164.99
22673,3158,159,1,215,215.00
22674,3158,93,30,24.07,722.10
22675,3158,265,1,80,80.00
22676,3158,210,1,42.20,42.20
22677,3159,171,6,31,186.00
22678,3159,111,3,21.5,64.50
22679,3159,87,6,10.94,65.64
22680,3159,149,1,54.59,54.59
22685,3161,203,2,84.34,168.68
22686,3161,154,6,46.46,278.76
22687,3161,173,2,23.57,47.14
22688,3161,119,5,1.56,7.80
22689,3161,108,1,235,235.00
22690,3161,216,1,245.45,245.45
22691,3162,171,10,31,310.00
22692,3162,111,7,21.5,150.50
22693,3162,355,7,34,238.00
22694,3162,159,1,215,215.00
22695,3162,210,1,42.20,42.20
22696,3162,265,1,80,80.00
22697,3163,269,14,100,1400.00
22698,3163,156,1,185,185.00
22699,3163,173,7,23.57,164.99
22700,3163,350,1,57.92,57.92
22701,3163,239,6,50,300.00
22702,3163,244,2,100,200.00
22703,3163,264,1,95.92,95.92
22704,3163,265,2,80,160.00
22705,3163,317,2,27,54.00
22706,3163,246,1,50,50.00
22707,3163,219,1,85.67,85.67
22708,3164,144,6,16.37,98.22
22709,3164,266,10,250,2500.00
22710,3164,65,6,70,420.00
22711,3165,148,21,41.4,869.40
22712,3165,132,15,18,270.00
22713,3165,199,50,1.5,75.00
22714,3165,217,15,11.20,168.00
22715,3165,65,15,70,1050.00
22716,3165,119,10,1.56,15.60
22717,3166,171,6,31,186.00
22718,3166,111,3,21.5,64.50
22719,3166,159,1,215,215.00
22720,3166,173,3,23.57,70.71
22721,3166,265,1,80,80.00
22722,3167,269,4,100,400.00
22723,3167,156,1,185,185.00
22724,3167,313,2,16.9,33.80
22725,3168,130,10,28.57,285.70
22726,3168,203,5,84.34,421.70
22727,3168,61,10,12,120.00
22728,3168,351,10,10.1,101.00
22729,3168,354,20,20.3,406.00
22730,3169,97,7,1.51,10.57
22731,3169,132,7,18,126.00
22732,3169,148,7,41.4,289.80
22733,3169,265,1,80,80.00
22734,3170,132,30,18,540.00
22735,3170,343,30,31.07,932.10
22736,3170,148,14,41.4,579.60
22737,3170,61,30,12,360.00
22742,3171,176,30,13.95,418.50
22743,3171,165,5,75,375.00
22744,3171,88,15,2.23,33.45
22745,3171,354,20,20.3,406.00
22746,3172,181,10,37.03,370.30
22747,3172,171,10,31,310.00
22748,3172,119,10,1.56,15.60
22749,3172,108,1,235,235.00
22750,3173,303,5,136.87,684.35
22751,3174,132,30,18,540.00
22752,3174,65,30,70,2100.00
22753,3174,199,90,1.5,135.00
22754,3174,217,30,11.20,336.00
22755,3174,69,1,731.2,731.20
22756,3174,345,60,19.64,1178.40
22757,3174,63,30,10,300.00
22758,3175,132,15,18,270.00
22759,3175,97,15,1.51,22.65
22760,3175,283,15,46.91,703.65
22761,3175,161,10,27.5,275.00
22762,3175,174,30,6.41,192.30
22763,3176,213,6,451.54,2709.24
22764,3176,41,20,100,2000.00
22765,3176,111,20,21.5,430.00
22766,3176,130,10,28.57,285.70
22767,3176,159,1,215,215.00
22768,3176,233,6,20,120.00
22769,3177,130,5,28.57,142.85
22770,3177,106,1,275,275.00
22771,3177,191,1,130.75,130.75
22772,3177,104,5,10.13,50.65
22773,3177,165,5,75,375.00
22774,3177,174,15,6.41,96.15
22775,3177,161,10,27.5,275.00
22776,3178,165,5,75,375.00
22777,3178,88,15,2.23,33.45
22778,3178,265,1,80,80.00
22779,3179,34,6,33.92,203.52
22780,3179,159,1,215,215.00
22781,3179,173,3,23.57,70.71
22782,3180,97,7,1.51,10.57
22783,3180,132,7,18,126.00
22784,3180,148,7,41.4,289.80
22785,3180,106,1,275,275.00
22786,3180,119,10,1.56,15.60
22787,3181,313,30,16.9,507.00
22788,3181,173,30,23.57,707.10
22789,3181,216,1,245.45,245.45
22797,2958,213,6,451.54,2709.24
22798,2958,173,8,23.57,188.56
22799,2958,111,16,21.5,344.00
22800,2958,318,1,285,285.00
22801,2958,233,6,20,120.00
22802,2958,171,16,31,496.00
22803,2958,272,1,461.63,461.63
22804,3182,206,1,304.25,304.25
22805,3182,149,1,54.59,54.59
22806,3182,153,1,75,75.00
22807,3183,192,1,155.05,155.05
22808,3183,173,3,23.57,70.71
22809,3183,185,6,8.33,49.98
22810,3184,63,20,10,200.00
22811,3184,345,40,19.64,785.60
22828,3186,213,3,451.54,1354.62
22829,3186,34,10,33.92,339.20
22830,3186,174,15,6.41,96.15
22831,3186,166,15,17.69,265.35
22832,3186,233,3,20,60.00
22833,3186,234,1,100,100.00
22834,3186,226,10,21.5,215.00
22835,3187,61,15,12,180.00
22836,3187,351,15,10.1,151.50
22837,3187,179,20,10.5,210.00
22838,3188,165,5,75,375.00
22839,3188,88,15,2.23,33.45
22840,3188,174,30,6.41,192.30
22841,3188,61,15,12,180.00
22842,3188,351,15,10.1,151.50
22843,3189,132,20,18,360.00
22844,3189,104,10,10.13,101.30
22845,3189,223,20,18,360.00
22846,3189,191,1,130.75,130.75
22847,3118,284,5,7.5,37.50
22848,3118,89,5,18.85,94.25
22849,3118,59,2,21.43,42.86
22850,3118,39,5,8,40.00
22851,3190,61,30,12,360.00
22852,3190,129,15,22,330.00
22853,3190,147,30,1.64,49.20
22854,3190,216,1,245.45,245.45
22855,3190,354,10,20.3,203.00
22869,3191,166,15,17.69,265.35
22870,3191,111,10,21.5,215.00
22871,3191,61,25,12,300.00
22872,3191,147,30,1.64,49.20
22873,3191,69,1,731.2,731.20
22886,3195,39,30,8,240.00
22887,3195,216,1,245.45,245.45
22888,3195,129,15,22,330.00
22889,3196,111,2,21.5,43.00
22890,3196,171,2,31,62.00
22891,3196,265,1,80,80.00
22892,3196,210,1,42.20,42.20
22893,3197,64,30,26,780.00
22894,3197,334,15,7.83,117.45
22895,3197,196,15,8.08,121.20
22896,3198,41,2,100,200.00
22897,3198,341,1,77.43,77.43
22898,3198,119,3,1.56,4.68
22899,3199,40,10,13.22,132.20
22900,3199,266,10,250,2500.00
22901,3199,132,10,18,180.00
22902,3199,65,10,70,700.00
22903,3199,81,15,3.01,45.15
22904,3199,185,20,8.33,166.60
22905,3200,198,20,2.48,49.60
22916,3201,132,20,18,360.00
22917,3201,129,20,22,440.00
22918,3201,104,20,10.13,202.60
22919,3201,106,1,275,275.00
22920,3201,191,1,130.75,130.75
22921,3194,213,4,451.54,1806.16
22922,3194,171,16,31,496.00
22923,3194,111,16,21.5,344.00
22924,3194,173,8,23.57,188.56
22925,3194,159,1,215,215.00
22926,3194,233,4,20,80.00
22927,3194,166,16,17.69,283.04
22928,3202,303,2,136.87,273.74
22929,3202,174,15,6.41,96.15
22930,3202,142,5,14.11,70.55
22931,3202,351,5,11.11,55.55
22932,3202,165,5,75,375.00
22947,3204,41,10,100,1000.00
22948,3204,119,15,1.56,23.40
22949,3204,142,5,14.11,70.55
22950,3204,341,2,77.43,154.86
22951,3205,97,20,1.51,30.20
22952,3205,132,20,18,360.00
22953,3205,148,20,41.4,828.00
22954,3205,303,20,136.87,2737.40
22955,3205,174,30,6.41,192.30
22956,3205,106,1,275,275.00
22957,3205,364,1,525,525.00
22958,3206,171,10,31,310.00
22959,3206,154,6,46.46,278.76
22960,3206,173,5,23.57,117.85
22961,3206,185,10,8.33,83.30
22962,3206,350,1,57.92,57.92
22969,3208,171,10,31,310.00
22970,3208,173,1,23.57,23.57
22971,3208,185,10,8.33,83.30
22972,3207,97,20,1.51,30.20
22973,3207,129,20,22,440.00
22974,3207,142,20,14.11,282.20
22975,3207,174,15,6.41,96.15
22976,3207,106,1,275,275.00
22977,3207,164,10,20.29,202.90
22985,3209,165,5,75,375.00
22986,3209,174,30,6.41,192.30
22987,3209,106,1,275,275.00
22988,3209,191,1,130.75,130.75
22989,3209,97,10,1.51,15.10
22990,3209,132,10,18,180.00
22991,3209,148,10,41.4,414.00
22992,3209,364,1,525,525.00
22993,3203,214,5,73.74,368.70
22994,3203,174,15,6.41,96.15
22995,3203,142,20,14.11,282.20
22996,3203,303,20,136.87,2737.40
22997,3210,97,10,1.51,15.10
22998,3210,164,10,20.29,202.90
22999,3210,91,50,1.96,98.00
23000,3210,90,2,300,600.00
23001,3210,142,10,14.11,141.10
23002,3210,129,10,22,220.00
23003,3211,206,1,304.25,304.25
23004,3211,153,1,75,75.00
23005,3211,121,3,31.09,93.27
23006,3212,203,5,84.34,421.70
23007,3212,216,1,245.45,245.45
23008,3212,129,30,22,660.00
23009,3213,171,6,31,186.00
23010,3213,88,10,2.23,22.30
23011,3213,161,6,27.5,165.00
23012,3213,341,1,77.43,77.43
23013,3213,265,1,80,80.00
23020,3215,171,2,31,62.00
23021,3215,173,1,23.57,23.57
23022,3215,284,2,7.5,15.00
23023,3216,354,20,20.3,406.00
23024,3216,130,10,28.57,285.70
23025,3217,132,10,18,180.00
23026,3217,266,10,250,2500.00
23027,3217,65,10,70,700.00
23028,3217,63,10,10,100.00
23029,3217,345,28,19.64,549.92
23030,3218,171,4,31,124.00
23031,3218,185,4,8.33,33.32
23032,3218,355,2,34,68.00
23033,3219,348,14,33.12,463.68
23034,3219,173,7,23.57,164.99
23035,3219,111,14,21.5,301.00
23036,3219,67,30,27.25,817.50
23037,3220,171,6,31,186.00
23038,3220,111,3,21.5,64.50
23039,3220,211,1,60.75,60.75
23040,3221,213,3,451.54,1354.62
23041,3221,171,16,31,496.00
23042,3221,173,8,23.57,188.56
23043,3221,111,16,21.5,344.00
23044,3221,233,6,20,120.00
23045,3222,294,3,480,1440.00
23046,3222,171,16,31,496.00
23047,3222,173,8,23.57,188.56
23048,3222,111,16,21.5,344.00
23049,3222,233,3,20,60.00
23056,3224,345,21,19.64,412.44
23063,3225,183,4,195,780.00
23064,3225,139,10,21.45,214.50
23065,3225,179,20,10.5,210.00
23066,3225,130,10,28.57,285.70
23067,3225,70,1,117.58,117.58
23068,3226,171,10,31,310.00
23069,3226,137,5,42,210.00
23070,3226,100,1,105.19,105.19
23071,3226,225,3,73.14,219.42
23077,3227,132,10,18,180.00
23078,3227,97,10,1.51,15.10
23079,3227,174,10,6.41,64.10
23080,3227,273,1,1008.30,1008.30
23081,3227,231,1,15,15.00
23082,3227,303,10,136.87,1368.70
23083,3228,173,30,23.57,707.10
23084,3229,168,5,27.65,138.25
23085,3229,318,1,285,285.00
23106,3231,334,15,7.83,117.45
23107,3231,303,7,136.87,958.09
23108,3231,174,30,6.41,192.30
23109,3231,191,1,130.75,130.75
23110,3231,226,5,21.5,107.50
23111,3232,132,10,18,180.00
23112,3232,303,10,136.87,1368.70
23113,3232,174,30,6.41,192.30
23114,3232,273,1,1008.30,1008.30
23115,3232,231,1,15,15.00
23116,3233,130,10,28.57,285.70
23117,3233,182,10,67.89,678.90
23118,3233,186,20,19.58,391.60
23119,3233,147,10,1.64,16.40
23120,3233,111,20,21.5,430.00
23125,3235,159,1,215,215.00
23130,3237,144,30,16.37,491.10
23131,3237,65,30,70,2100.00
23132,3237,148,14,41.4,579.60
23139,3236,334,10,7.83,78.30
23140,3236,266,10,250,2500.00
23141,3236,343,10,31.07,310.70
23142,3236,203,5,84.34,421.70
23143,3239,354,20,20.3,406.00
23144,3239,203,5,84.34,421.70
23145,3239,147,30,1.64,49.20
23146,3239,97,20,1.51,30.20
23147,3239,164,10,20.29,202.90
23148,3239,61,20,12,240.00
23149,3239,351,20,11.11,222.20
23150,3240,130,10,28.57,285.70
23151,3240,171,14,31,434.00
23152,3240,88,21,2.23,46.83
23153,3240,111,20,21.5,430.00
23154,3240,148,14,41.4,579.60
23155,3240,319,60,27,1620.00
23156,3241,69,1,731.2,731.20
23157,3241,147,10,1.64,16.40
23158,3241,61,5,12,60.00
23159,3241,129,5,22,110.00
23160,3241,191,1,130.75,130.75
23161,3242,203,5,84.34,421.70
23162,3242,365,20,16.5,330.00
23163,3242,313,10,16.9,169.00
23164,3242,341,1,77.43,77.43
23165,3243,34,10,33.92,339.20
23166,3243,73,10,12.67,126.70
23167,3243,173,5,23.57,117.85
23168,3244,348,8,33.12,264.96
23169,3244,284,14,7.5,105.00
23170,3244,156,1,185,185.00
23171,3245,55,10,47.21,472.10
23172,3245,173,5,23.57,117.85
23173,3245,255,10,14.61,146.10
23174,3245,233,6,20,120.00
23175,3246,275,2,721,1442.00
23176,3246,231,2,15,30.00
23177,3247,132,30,18,540.00
23178,3247,148,30,41.4,1242.00
23179,3247,165,5,75,375.00
23180,3247,174,30,7,210.00
23181,3247,161,10,27.5,275.00
23182,3247,106,1,275,275.00
23183,3247,226,10,21.5,215.00
23184,3248,69,1,731.2,731.20
23185,3249,267,40,45,1800.00
23186,3250,130,10,28.57,285.70
23187,3250,191,1,130.75,130.75
23188,3250,106,1,275,275.00
23189,3250,147,30,1.64,49.20
23190,3250,185,20,8.33,166.60
23191,3251,85,30,15.33,459.90
23192,3251,97,30,1.51,45.30
23193,3251,198,90,2.48,223.20
23194,3252,146,1,126.36,126.36
23195,3252,216,1,245.45,245.45
23196,3253,165,5,75,375.00
23197,3253,88,15,2.23,33.45
23198,3253,166,15,17.69,265.35
23199,3254,57,5,21.43,107.15
23200,3254,185,10,8.33,83.30
23201,3254,192,1,155.05,155.05
23202,3254,182,10,67.89,678.90
23203,3254,216,1,245.45,245.45
23204,3255,173,7,23.57,164.99
23205,3255,111,7,21.5,150.50
23206,3255,113,15,7.72,115.80
23207,3255,86,1,102.83,102.83
23208,3214,34,2,33.92,67.84
23209,3214,174,5,6.41,32.05
23210,3214,164,4,20.29,81.16
23211,3214,142,2,14.11,28.22
23212,3214,129,3,22,66.00
23223,3257,57,10,21.43,214.30
23224,3257,171,14,31,434.00
23225,3257,88,21,2.23,46.83
23226,3257,354,10,20.3,203.00
23227,3257,166,15,17.69,265.35
23228,3256,171,10,31,310.00
23229,3256,34,8,33.92,271.36
23230,3256,111,11,21.5,236.50
23231,3256,173,7,23.57,164.99
23232,3256,159,1,215,215.00
23233,3258,171,4,31,124.00
23234,3258,355,2,34,68.00
23235,3259,110,1,314,314.00
23236,3259,351,15,11.11,166.65
23237,3259,61,15,12,180.00
23238,3260,171,10,31,310.00
23239,3261,171,6,31,186.00
23240,3261,80,6,8.45,50.70
23241,3261,161,3,27.5,82.50
23242,3261,355,3,34,102.00
23243,3262,204,10,30.75,307.50
23244,3263,204,10,30.75,307.50
23245,3264,90,1,300,300.00
23246,3264,166,15,17.69,265.35
23247,3264,351,30,11.11,333.30
23252,3266,34,14,33.92,474.88
23253,3266,128,14,8,112.00
23254,3266,161,7,27.5,192.50
23255,3266,92,1,43.16,43.16
23256,3266,231,1,15,15.00
23257,3267,171,16,31,496.00
23258,3267,173,8,23.57,188.56
23259,3267,111,16,21.5,344.00
23260,3268,173,10,23.57,235.70
23261,3268,185,20,8.33,166.60
23262,3268,162,10,5,50.00
23263,3268,58,10,23.93,239.30
23264,3268,216,1,245.45,245.45
23265,3268,252,1,72.57,72.57
23266,3268,153,1,75,75.00
23267,3268,96,1,140,140.00
23268,3268,356,1,199.65,199.65
23269,3265,341,1,77.43,77.43
23270,3265,216,1,245.45,245.45
23271,3265,146,1,126.36,126.36
23272,3265,203,7,84.34,590.38
23273,3269,97,10,1.51,15.10
23274,3269,132,10,18,180.00
23275,3269,148,10,41.4,414.00
23276,3270,171,10,31,310.00
23277,3270,111,5,21.5,107.50
23278,3270,173,5,23.57,117.85
23279,3270,159,1,215,215.00
23280,3271,57,10,21.43,214.30
23281,3271,106,1,275,275.00
23282,3271,174,30,7,210.00
23283,3271,61,20,12,240.00
23284,3271,131,20,26,520.00
23299,3272,213,6,451.54,2709.24
23300,3272,57,8,21.43,171.44
23301,3272,111,16,21.5,344.00
23302,3272,159,1,215,215.00
23303,3272,233,6,20,120.00
23316,3185,273,1,1008.30,1008.30
23317,3185,231,1,15,15.00
23318,3185,97,20,1.51,30.20
23319,3185,130,10,28.57,285.70
23320,3185,61,20,12,240.00
23321,3185,351,20,10.1,202.00
23322,3185,174,15,6.41,96.15
23323,3185,106,1,275,275.00
23324,3144,206,1,304.25,304.25
23325,3144,153,1,75,75.00
23326,3144,149,1,54.59,54.59
23327,3274,294,3,480,1440.00
23328,3274,171,10,31,310.00
23329,3274,181,10,37.03,370.30
23330,3274,57,5,21.43,107.15
23331,3274,84,5,2.74,13.70
23332,3274,192,1,155.05,155.05
23333,3274,233,3,20,60.00
23334,3274,234,1,100,100.00
23335,3275,86,1,102.83,102.83
23336,3276,228,6,5.74,34.44
23337,3276,106,1,275,275.00
23338,3276,216,1,245.45,245.45
23339,3276,39,30,8,240.00
23340,3276,159,1,215,215.00
23341,3277,69,1,731.2,731.20
23342,3278,104,10,10.13,101.30
23343,3278,191,1,130.75,130.75
23344,3278,40,10,13.22,132.20
23345,3278,352,1,300,300.00
23346,3278,270,1,35,35.00
23347,3278,232,1,15,15.00
23348,3278,234,1,100,100.00
23349,3278,258,1,105.73,105.73
23350,3278,331,1,149,149.00
23351,3278,240,1,65,65.00
23352,3279,68,2,135,270.00
23353,3280,68,1,135,135.00
23354,3280,185,10,8.33,83.30
23363,3282,171,14,31,434.00
23364,3282,111,7,21.5,150.50
23365,3282,57,7,21.43,150.01
23366,3282,159,1,215,215.00
23367,3282,265,1,80,80.00
23378,3283,154,6,46.46,278.76
23379,3283,57,10,21.43,214.30
23380,3283,185,20,8.33,166.60
23381,3283,86,1,102.83,102.83
23382,3284,171,2,31,62.00
23383,3284,59,2,21.43,42.86
23384,3284,111,2,21.5,43.00
23385,3285,213,6,451.54,2709.24
23386,3285,171,16,31,496.00
23387,3285,57,8,21.43,171.44
23388,3285,111,16,21.5,344.00
23389,3285,233,6,20,120.00
23390,3285,219,1,85.67,85.67
23391,3285,239,3,50,150.00
23392,3285,246,3,50,150.00
23401,3287,146,1,126.36,126.36
23402,3288,275,1,661,661.00
23403,3288,231,1,15,15.00
23407,3290,216,1,245.45,245.45
23408,3290,203,5,84.34,421.70
23409,3290,69,2,731.2,1462.40
23410,3290,354,20,20.3,406.00
23411,3289,148,14,41.4,579.60
23412,3289,65,15,70,1050.00
23413,3291,216,1,245.45,245.45
23414,3291,347,1,480,480.00
23415,3291,165,3,75,225.00
23416,3291,130,3,28.57,85.71
23417,3291,88,10,2.23,22.30
23418,3238,40,2,13.22,26.44
23419,3238,171,5,31,155.00
23420,3238,88,3,2.23,6.69
23421,3238,166,7,17.69,123.83
23422,3238,179,14,10.5,147.00
23423,3238,69,1,731.2,731.20
23424,3292,130,10,28.57,285.70
23425,3292,269,20,102.08,2041.60
23426,3292,288,10,19.5,195.00
23427,3292,354,20,20.3,406.00
23428,3292,179,20,10.5,210.00
23429,3293,155,5,15,75.00
23430,3294,171,14,31,434.00
23431,3294,88,21,2.23,46.83
23432,3294,166,15,17.69,265.35
23433,3294,111,10,21.5,215.00
23434,3294,130,10,28.57,285.70
23443,3295,41,10,100,1000.00
23444,3295,173,5,23.57,117.85
23445,3295,111,10,21.5,215.00
23446,3295,219,1,85.67,85.67
23447,3295,239,2,50,100.00
23448,3295,246,3,50,150.00
